N,P,K,temperature,humidity,ph,rainfall,label
97,52,46,24.492326,87.704037,6.74946,157.426678,rice
17,116,194,8.910688,90.09232,6.34775,108.384,grapes
45,57,41,28.836076,98.754148,7.241422,241.055317,papaya
17,11,15,14.360339,87.743402,6.134211,121.323879,orange
135,50,30,29.9784,60.866256,8.010272,71.125594,cotton
15,76,21,21.66481,63.141495,5.9879,62.133271,lentil
40,137,190,8.108415,89.797524,6.765786,67.275451,grapes
106,49,20,30.417958,56.534453,7.105436,95.095388,cotton
34,137,201,15.837805,81.003565,6.864725,99.336968,grapes
103,35,21,31.106234,66.858335,7.831688,72.861378,cotton
64,46,36,26.107921,82.827658,6.105986,159.632881,jute
18,131,198,22.493573,93.555101,6.056777,124.700284,apple
23,30,40,34.13951,56.838024,4.507712,106.058778,mango
40,70,24,24.624057,50.355179,5.862378,128.796139,kidneybeans
113,46,26,22.635591,57.861231,7.907495,108.633665,cotton
22,83,18,32.837182,67.825183,6.634853,90.996115,blackgram
51,74,54,27.333611,96.395045,6.730445,240.567719,papaya
73,30,33,22.550394,84.365857,5.726908,284.117848,rice
4,36,52,35.36535,91.560719,7.122995,106.774163,coconut
23,137,198,12.315908,90.954154,6.861573,94.801896,grapes
16,141,181,9.794362,92.995298,6.244488,112.050475,grapes
97,15,47,26.193153,95.171165,6.212675,27.738436,muskmelon
104,37,41,24.552246,89.540064,6.64034,232.505586,rice
38,143,183,17.47792,85.763273,6.856822,123.153695,grapes
10,138,205,20.242012,93.004825,6.173708,118.791431,apple
114,76,65,31.188702,75.488556,6.351672,136.61606,banana
11,32,30,25.914967,47.014595,4.515506,85.237162,mango
32,141,201,8.667357,83.031034,5.624965,128.359134,grapes
131,54,22,29.780018,69.474857,6.511767,111.441039,cotton
36,117,209,11.086757,92.849836,5.89368,119.326924,grapes
128,41,19,29.969919,74.770898,6.172801,86.756277,cotton
76,42,56,36.998841,82.113818,6.80466,207.055157,jute
94,55,55,24.234661,78.109266,6.89081,173.359441,rice
118,58,35,37.148924,59.428437,7.864047,81.612169,cotton
137,44,39,31.334494,73.085048,6.426962,96.124651,cotton
18,26,63,24.410686,87.717509,6.989759,134.23223,pomegranate
3,36,32,31.467799,90.591196,6.852691,193.131709,coconut
30,77,94,20.947955,41.352645,7.053958,75.513575,chickpea
24,11,58,20.039852,88.532202,7.369221,101.340413,pomegranate
26,142,195,16.32334,88.211909,6.542899,84.498189,grapes
22,101,209,13.63624,85.869661,6.217236,81.115813,grapes
5,57,51,15.81789,68.89835,6.914984,209.298214,coffee
53,70,46,27.369065,94.367849,7.076083,145.689421,papaya
103,22,56,33.359985,96.771545,7.053013,32.066387,muskmelon
125,61,39,29.150355,61.854573,7.027178,80.618159,cotton
33,123,190,15.959569,90.079858,6.517461,85.721507,grapes
27,11,36,35.635402,56.931604,6.624054,184.40898,mango
28,128,209,17.513899,91.545307,5.807564,98.165403,grapes
60,61,59,37.127242,93.550792,7.192415,144.638515,papaya
10,77,92,22.387954,22.409291,6.525582,75.629882,chickpea
33,37,53,36.798121,54.244947,4.823706,185.479251,mango
12,134,194,21.310137,96.076012,6.148438,103.573038,apple
6,26,32,28.127709,98.602956,6.674536,120.498429,coconut
73,45,47,28.93733,73.962439,7.704762,154.041111,jute
15,66,22,31.711003,55.978825,6.033086,96.53931,pigeonpeas
105,82,44,27.85904,85.055443,6.693736,118.921431,banana
6,56,36,25.512154,62.938069,6.132871,191.794174,coffee
26,74,34,15.14402,62.178486,6.58213,39.999199,lentil
37,102,201,14.005313,93.245081,6.145122,69.066075,grapes
85,16,46,34.300298,98.208048,6.710383,30.977528,muskmelon
10,27,25,37.048745,87.868209,7.940272,102.779637,coconut
36,19,64,22.915273,90.172798,7.088838,121.499863,pomegranate
37,68,31,25.288057,40.971166,6.361681,90.957473,kidneybeans
25,39,30,32.395021,56.497191,6.105854,184.102006,mango
5,37,42,29.009423,98.054738,7.200619,152.393433,coconut
19,67,30,28.61335,79.777067,5.749751,80.856469,blackgram
27,89,39,25.894869,54.94158,6.552784,113.987237,kidneybeans
83,34,54,28.511585,91.52192,6.017668,70.667407,watermelon
39,103,198,12.981244,82.968555,6.126362,64.938879,grapes
133,59,37,28.096909,79.145886,6.804027,78.689878,cotton
35,40,31,30.610872,92.862154,6.53324,47.829652,mungbean
31,80,38,19.166014,51.760363,6.402472,113.027499,kidneybeans
68,58,54,25.125023,70.530436,6.372058,171.972375,jute
33,89,22,24.068374,55.814332,6.442264,134.363499,kidneybeans
16,36,52,15.607989,56.692915,6.237725,150.703923,coffee
17,120,196,17.918151,87.072545,5.981881,75.095327,grapes
38,129,196,11.73748,83.648762,5.687255,76.752063,grapes
7,13,37,30.258735,88.993768,7.153167,185.083029,coconut
56,63,41,26.515356,92.147886,7.152339,239.680919,papaya
96,41,39,20.50675,94.566488,5.69275,170.613872,rice
85,31,55,35.666437,92.155147,6.049275,48.150977,muskmelon
98,17,57,25.878111,96.742153,6.396469,59.671451,muskmelon
36,22,64,33.991782,94.606936,7.138472,152.222725,pomegranate
18,72,92,20.228349,16.976805,6.16561,45.163188,chickpea
36,131,186,12.489831,93.003856,6.782918,104.456771,grapes
36,22,46,30.097941,94.666043,6.316503,197.515817,pomegranate
31,12,30,30.022014,66.186017,4.587727,141.054637,mango
88,45,33,25.689074,75.934106,6.473479,238.837563,rice
28,11,42,25.659599,51.358951,4.901918,189.233576,mango
28,114,184,17.792345,83.777816,6.68147,122.250938,grapes
32,32,51,27.285669,49.140845,5.530261,85.893766,mango
130,54,27,31.307106,57.256926,6.545598,86.985564,cotton
16,23,52,32.675788,54.233996,6.961031,90.851448,mango
39,17,57,28.436236,92.075026,6.808744,187.036535,pomegranate
37,64,23,23.428029,58.865575,6.679349,85.796204,pigeonpeas
94,11,58,36.943272,89.853144,6.777863,50.375643,watermelon
13,31,19,10.913344,90.694218,6.907082,144.580662,orange
17,13,30,30.412509,85.702623,6.563883,141.751581,coconut
87,36,58,29.663127,91.039363,6.717633,39.946897,muskmelon
75,52,45,32.901745,87.092061,6.400721,155.999226,jute
18,142,190,17.054687,86.622539,6.694655,73.05739,grapes
38,104,198,10.395319,91.878091,5.765165,101.334428,grapes
26,118,195,15.46661,92.336065,6.611085,87.107404,grapes
37,108,200,11.092836,88.606864,6.449276,93.163695,grapes
58,62,45,28.992814,94.959907,7.50464,135.309443,papaya
27,30,60,33.64853,85.148998,7.422653,185.54463,pomegranate
34,100,184,13.429551,91.255175,5.618788,106.640836,grapes
116,33,57,31.369408,97.862117,6.829471,37.777386,muskmelon
11,133,199,8.548065,85.329976,6.933074,76.07451,grapes
10,26,7,14.429994,98.07881,6.905822,180.697888,orange
10,126,201,21.69782,94.729421,6.061708,171.181067,apple
102,56,40,31.473304,68.697691,7.127842,108.084554,cotton
35,39,53,28.313039,85.599345,7.208441,177.022916,pomegranate
16,34,41,18.722889,91.558699,7.219807,187.548036,pomegranate
56,71,41,32.405118,92.384513,7.495833,180.422595,papaya
65,43,35,28.92919,70.482738,6.634464,180.971936,jute
37,58,63,18.893431,30.932205,6.690421,78.365496,chickpea
83,23,46,31.225613,90.15081,6.736261,28.553098,muskmelon
63,53,44,37.95954,72.544171,6.325,234.396906,jute
82,10,63,36.573845,89.169019,6.686189,54.622937,watermelon
117,50,37,22.687816,76.357164,5.846679,237.144733,rice
62,63,50,24.378647,74.38078,6.703244,162.308597,jute
29,130,194,17.113687,80.228621,6.217766,86.171563,grapes
2,37,36,28.192009,92.596398,5.879065,178.29368,coconut
86,40,30,22.211477,91.039653,6.545558,233.409069,rice
26,115,198,13.29095,90.766915,5.75418,114.181221,grapes
119,22,52,28.362575,94.701681,7.354625,25.042358,muskmelon
61,62,50,26.609102,84.485805,7.10195,215.461399,jute
133,49,34,27.986593,58.539928,6.742156,86.683048,cotton
13,136,197,8.597551,93.020099,6.048855,89.379181,grapes
5,27,28,28.435819,93.457354,6.159129,186.298703,coconut
19,32,13,23.494515,94.690255,6.888203,101.086035,orange
55,74,59,32.251869,93.681756,6.831473,164.22328,papaya
37,20,42,26.735871,45.849682,4.596713,164.278684,mango
96,35,55,23.969389,91.500865,6.377737,153.890048,rice
7,45,37,16.640788,73.905284,6.267786,213.065991,coffee
114,21,57,28.653458,92.927676,6.382819,67.255639,watermelon
20,26,42,34.543926,60.178493,5.210589,147.406006,mango
19,116,200,13.234845,88.212868,5.52421,89.964875,grapes
33,52,24,27.737245,85.807401,7.183063,89.3825,mungbean
39,12,42,30.141039,94.742829,6.917231,154.255852,pomegranate
0,124,201,19.974141,93.535988,6.162439,175.978167,apple
23,80,37,26.047888,66.263539,6.884379,108.252493,blackgram
17,122,204,21.962076,95.645925,6.478387,127.723106,apple
72,35,39,20.162074,85.78127,5.583198,178.103364,rice
15,14,41,25.814871,86.470966,6.510919,199.458107,coconut
13,135,209,15.441583,93.566472,6.830138,84.443173,grapes
14,111,197,8.070321,86.97996,6.857237,64.392484,grapes
87,61,62,30.366157,72.182013,7.112738,229.86516,jute
104,32,52,26.779934,76.207561,6.972463,280.277738,rice
130,42,27,29.807818,78.660581,6.650843,109.407561,cotton
28,119,191,16.938729,89.810855,6.242887,76.596703,grapes
20,14,30,30.2711,91.151949,6.320346,133.917135,coconut
38,77,23,22.099331,69.228822,6.926297,51.160021,lentil
107,53,36,33.722901,74.214968,7.043045,109.205578,cotton
86,31,55,24.988843,83.014257,6.04545,78.974226,watermelon
36,65,38,25.174429,56.239713,6.266399,97.219933,kidneybeans
1,26,44,25.592971,96.204297,7.430297,102.65931,coconut
24,49,21,29.180867,85.253815,6.853093,52.066411,mungbean
25,11,61,37.951128,86.903811,5.727958,114.124638,pomegranate
27,80,27,29.053283,51.026112,6.23715,79.24425,pigeonpeas
33,130,188,9.079273,82.717543,5.619857,75.746922,grapes
13,31,34,27.848963,89.574772,7.338961,147.158988,coconut
40,59,34,24.930471,50.420315,6.155933,100.436025,kidneybeans
15,71,16,25.80515,48.269386,6.040963,138.796252,kidneybeans
85,11,59,28.700681,94.41396,7.35227,54.602426,muskmelon
26,88,28,25.192982,53.074681,6.330445,123.400586,kidneybeans
17,130,193,11.793411,92.628446,5.711751,100.751006,grapes
99,28,46,34.932527,89.418535,5.939882,59.247334,watermelon
24,63,38,31.471903,66.774179,6.271524,93.342164,blackgram
11,133,202,19.458284,97.542755,5.671964,177.39293,apple
20,137,204,9.147742,85.719278,6.15457,124.67882,grapes
116,27,53,32.126991,93.539135,6.172301,28.068886,muskmelon
38,111,191,15.211154,81.910453,5.627062,83.577751,grapes
40,77,22,18.632082,46.202841,5.898706,137.35752,kidneybeans
9,13,48,35.269472,89.834761,5.107637,175.682128,coconut
56,73,55,36.425977,90.262823,6.594214,164.219486,papaya
101,30,48,32.950589,89.186276,5.800684,76.587084,watermelon
103,23,58,31.410371,94.192549,6.098475,69.146852,watermelon
31,119,190,14.287713,87.271447,5.589632,99.819668,grapes
112,36,20,33.950043,72.210661,7.03314,97.668644,cotton
10,135,200,19.696379,98.518039,6.476275,166.458626,apple
29,64,18,27.423215,73.405583,5.885596,104.145357,blackgram
1,15,41,31.009044,90.020574,5.091009,189.907687,coconut
17,142,182,11.151335,85.305025,6.401652,74.808877,grapes
13,103,195,14.264188,91.553292,6.606045,65.731029,grapes
17,14,16,10.465157,87.181887,6.832276,121.384021,orange
31,66,33,30.330625,68.14638,6.742717,68.262883,blackgram
9,21,10,11.92394,98.293651,6.652132,154.656051,orange
40,24,54,24.580522,93.614684,5.559706,170.042277,pomegranate
17,62,26,23.598287,74.175722,6.378312,104.916638,coffee
37,69,33,30.459048,70.171221,6.764399,69.648625,blackgram
32,30,38,33.709315,67.041191,5.023459,185.086552,mango
19,49,19,30.20647,83.409391,6.46023,47.848882,mungbean
107,10,63,27.278685,92.03321,6.061189,55.888554,watermelon
28,40,34,32.462985,48.305483,5.809686,119.841196,mango
28,38,47,33.881972,91.809951,6.613373,193.474544,pomegranate
31,136,196,16.0947,87.026991,6.536261,118.611952,grapes
15,21,18,15.047818,94.748357,6.060549,128.320216,orange
32,117,203,8.549061,93.048971,5.657182,126.031091,grapes
88,17,61,30.384045,95.407025,6.313864,46.962806,muskmelon
27,33,60,34.859772,85.672199,7.212241,196.329662,pomegranate
69,41,65,26.744297,71.5907,7.88245,212.15071,jute
35,11,48,25.471587,88.552408,5.695475,160.543222,pomegranate
32,11,38,22.466487,86.13273,5.520225,100.010015,pomegranate
8,35,54,24.08434,85.157553,7.573731,121.883412,coconut
114,40,39,25.195353,55.943647,6.223012,109.446188,cotton
62,42,49,32.234923,81.846729,6.67589,233.943665,jute
135,54,33,37.645906,79.831535,6.163932,94.70782,cotton
133,40,33,28.954178,54.923313,7.814255,97.153819,cotton
22,88,97,21.730476,16.851324,7.177383,61.881336,chickpea
26,123,191,11.623616,94.57499,6.99998,127.17651,grapes
32,14,63,37.232105,91.970945,7.253351,157.808392,pomegranate
86,35,53,23.774538,94.919495,6.975251,281.576437,rice
86,20,45,25.651105,84.202693,6.442973,99.257824,watermelon
9,20,37,35.650103,91.878382,7.7979,175.213605,coconut
13,75,18,24.799576,60.582086,6.36816,79.794502,pigeonpeas
31,124,208,12.517332,89.993583,5.900559,106.27863,grapes
10,80,37,25.036351,73.721342,5.47663,115.650446,blackgram
7,135,202,22.007028,95.815374,5.827637,142.679438,apple
14,25,50,25.070499,94.824634,6.169888,167.310601,coconut
118,35,56,33.066819,96.512589,6.624757,37.930537,muskmelon
12,59,39,20.877318,47.543025,6.172309,120.996094,kidneybeans
33,18,29,37.507387,67.079257,6.581068,159.149776,mango
38,109,181,13.512937,92.31236,6.022322,124.204164,grapes
19,12,44,31.893491,87.632888,6.68002,148.244606,pomegranate
66,43,52,23.453575,89.273958,5.888345,283.0889,rice
12,60,30,30.288171,93.939628,6.249969,57.111421,mungbean
26,89,37,26.253158,44.294257,6.27837,74.797981,pigeonpeas
115,17,47,33.707227,93.334805,7.467972,55.660865,muskmelon
11,19,40,32.648288,87.610499,5.90915,99.982915,coconut
20,31,49,33.238807,58.107075,5.406359,124.100671,mango
31,140,184,9.622812,86.887336,5.620671,109.711841,grapes
80,32,57,30.799975,94.325316,6.113472,82.203167,watermelon
26,66,31,31.666868,79.355219,6.306914,104.683093,blackgram
40,62,48,34.20948,91.333186,6.981856,203.153463,papaya
39,61,16,27.479361,71.842804,6.586057,70.862706,blackgram
91,38,39,34.461579,79.458168,6.041669,157.09069,jute
7,36,33,19.756071,63.515137,6.02843,132.027849,coffee
96,73,50,34.7903,76.679395,5.870439,158.239627,banana
19,40,45,37.005809,53.853586,5.303225,107.469401,mango
32,134,196,12.226051,81.058904,6.81111,64.216017,grapes
18,14,14,15.233508,91.351314,6.485698,108.409466,orange
16,35,30,36.102933,50.284988,6.4587,128.269126,mango
10,32,54,25.186097,85.494801,6.343458,187.651477,pomegranate
1,18,48,25.745529,92.932707,5.265074,148.188839,coconut
19,74,35,28.102986,80.236829,5.777387,98.015767,blackgram
66,59,59,25.58359,80.456116,6.504397,167.917642,jute
36,88,33,26.955391,62.271986,6.203115,97.06117,blackgram
34,82,33,24.125287,49.034816,6.026194,99.959671,pigeonpeas
82,38,45,20.592752,83.210097,7.016701,237.614183,rice
16,63,16,23.946139,58.361035,5.795583,61.175232,pigeonpeas
18,11,11,16.10695,90.031576,6.706094,144.081813,orange
21,64,30,21.961208,50.717354,6.630287,120.946521,kidneybeans
61,56,55,29.675007,79.87837,7.476474,212.299217,jute
112,33,55,28.612996,87.903008,5.871434,47.939909,watermelon
1,126,209,20.258969,92.408685,5.922113,184.57054,apple
38,26,50,29.112505,52.35976,6.180463,100.995125,mango
25,46,22,28.556305,81.160203,6.073354,61.870888,mungbean
108,20,54,26.02152,90.598896,6.273703,58.019781,muskmelon
92,25,48,34.432842,93.973266,7.017019,33.436634,muskmelon
120,58,39,25.078376,89.150797,5.971732,186.288559,rice
120,36,49,34.462764,90.839488,7.085986,53.929864,muskmelon
116,31,44,23.652289,82.695488,5.887417,242.367072,rice
21,103,194,14.409785,90.622562,6.091046,63.810235,grapes
11,55,32,30.026394,90.542345,6.218555,56.528515,mungbean
27,111,191,9.067889,84.890499,6.794934,119.796551,grapes
9,39,28,25.401826,93.475421,7.67309,109.551731,coconut
17,132,203,8.476329,86.462799,6.15571,124.358764,grapes
84,48,36,35.435063,75.019211,6.633842,199.99216,jute
119,18,46,33.807632,90.471595,6.599201,47.236723,muskmelon
6,11,48,30.698792,87.405593,5.023743,142.103243,coconut
105,84,48,28.710199,78.796525,6.96637,144.814273,banana
79,39,48,26.825047,76.642289,6.339166,193.669173,jute
86,16,63,32.508211,97.588669,6.383422,53.099937,muskmelon
8,124,196,18.854432,90.117671,6.451306,186.336818,apple
115,20,55,32.561502,93.769275,6.894905,49.531341,muskmelon
18,39,42,36.198536,92.022037,7.432582,136.665267,coconut
6,140,191,19.749873,96.213591,6.853998,153.666828,apple
26,12,33,35.668082,69.529796,4.647701,176.625946,mango
24,45,16,34.915418,85.073598,7.393602,66.795723,mungbean
26,28,45,32.357661,44.959436,5.540969,103.043883,mango
14,37,50,35.39662,56.610733,4.988384,164.52541,mango
33,36,35,35.492139,59.000542,5.184863,145.747146,mango
73,55,43,24.393578,80.42003,5.596652,235.639145,rice
95,36,52,36.530961,89.284548,7.806446,223.525154,jute
109,88,41,33.594617,80.395678,6.157617,125.654011,banana
30,29,52,32.153006,64.073701,4.558799,174.454947,mango
90,36,37,24.855808,76.840061,7.652125,234.401947,jute
103,51,53,22.536657,76.355303,6.68471,266.386796,rice
12,64,23,25.428355,82.731838,7.238879,61.71101,mungbean
35,89,21,19.249274,52.213046,6.163008,116.336387,kidneybeans
27,127,187,10.909557,92.106571,5.571931,86.559843,grapes
12,32,46,36.689226,53.339803,5.396025,111.911417,mango
11,133,201,23.886402,94.016315,6.840737,129.042886,apple
28,78,97,23.003122,39.687291,6.022561,69.224087,chickpea
37,64,24,27.502985,70.476268,6.976946,99.36411,blackgram
32,31,32,36.31259,52.420905,5.316177,109.954135,mango
17,31,31,25.1148,90.158412,5.36559,133.887609,coconut
16,63,39,30.063764,58.44605,6.283144,123.99388,pigeonpeas
115,48,38,23.96757,80.099972,5.838922,295.636235,rice
89,24,64,29.211329,90.54986,7.495651,47.565778,muskmelon
20,45,36,17.238448,70.019229,6.560813,191.74677,coffee
23,141,187,11.206987,83.451413,6.614622,87.582165,grapes
94,39,49,27.077383,88.083915,5.991101,55.262067,watermelon
32,57,37,22.00131,49.057534,6.155984,105.704043,kidneybeans
111,47,34,24.043592,56.017746,6.085661,119.497949,cotton
16,36,29,32.860378,85.705418,7.944342,136.24571,coconut
27,19,50,29.703826,56.441641,6.669085,93.240497,mango
101,56,17,30.008612,66.774704,6.810168,76.364717,cotton
21,65,16,24.839129,44.998502,6.022217,132.691223,kidneybeans
17,24,49,22.01993,88.524958,7.450401,161.324147,pomegranate
17,117,209,8.969587,87.510406,5.876295,128.167124,grapes
2,21,25,32.46165,93.925801,6.841241,164.839908,coconut
19,24,39,36.131192,47.544746,5.308275,186.196714,mango
19,66,23,25.317557,59.110261,6.103862,127.195817,pigeonpeas
24,86,32,27.465444,42.10024,6.217466,94.582647,pigeonpeas
92,37,64,34.043265,92.205413,6.164912,59.721108,muskmelon
22,74,38,25.459893,58.620277,6.967007,107.423715,kidneybeans
8,32,34,24.600489,93.69467,6.175599,191.27011,coconut
14,128,207,14.354768,81.338705,5.628041,106.208305,grapes
19,133,206,17.192059,90.400009,6.771479,127.166526,grapes
20,119,203,9.180516,80.193331,6.579966,75.314998,grapes
17,80,23,24.361344,48.963125,6.047407,134.829624,kidneybeans
32,37,21,32.364,81.159335,6.590869,89.980206,mungbean
22,71,23,30.674878,73.474774,6.896926,62.041546,blackgram
11,89,38,31.273889,68.607584,5.809338,63.91446,blackgram
32,117,186,13.816815,84.611453,6.068279,97.875927,grapes
3,135,207,18.289694,95.763449,5.726434,110.121482,apple
119,41,50,24.090314,75.797316,6.708755,259.605821,rice
120,28,46,32.872574,92.019449,6.972227,22.806119,muskmelon
14,36,49,32.735217,89.748204,5.664104,170.465578,pomegranate
32,82,18,22.177528,49.918041,6.245348,90.312361,pigeonpeas
60,42,43,27.436705,92.499153,6.449864,188.519997,rice
12,111,185,15.623029,86.598608,5.672571,85.318655,grapes
1,30,28,29.679575,96.676062,6.769006,158.690503,coconut
40,62,23,23.929592,48.9778,6.214292,125.621273,kidneybeans
